-4.629715,-5.952491
-4.629715,-6.613879
-4.960409,-5.621797
-4.629715,-5.291103
-5.291103,-5.952491
-4.960409,-5.952491
-4.960409,-7.275267
-4.629715,-7.936655
-3.968328,-7.936655
-3.968328,-6.944573
-4.299022,-6.613879
-4.629715,-6.613879
-4.629715,-7.605961
-5.291103,-7.936655
-5.291103,-7.936655
-4.960409,-7.275267
-4.629715,-6.944573
-4.629715,-7.275267
-4.629715,-6.944573
-4.629715,-6.944573
-4.629715,-7.605961
-4.299022,-7.275267
-4.629715,-6.944573
-4.960409,-6.944573
-5.291103,-6.944573
-4.629715,-7.275267
-3.968328,-7.275267
-4.299022,-6.944573
-4.299022,-6.283185
-4.629715,-5.952491
-5.291103,-5.952491
-4.960409,-6.283185
-4.629715,-6.283185
-4.629715,-6.283185
-4.960409,-6.613879
-5.291103,-5.952491
-4.960409,-5.621797
-4.960409,-5.621797
-5.291103,-5.291103
-5.291103,-5.291103
-4.960409,-5.291103
-4.960409,-5.621797
-5.291103,-5.291103
-5.291103,-4.960409
-4.960409,-4.299022
-4.299022,-2.976246
-4.629715,-3.306940
-4.960409,-3.637634
-5.291103,-3.968328
-5.291103,-4.960409
-4.960409,-4.299022
-4.960409,-4.629715
-4.629715,-3.637634
-4.960409,-4.299022
-5.291103,-2.645552
-4.960409,-2.314858
-4.960409,-1.984164
-4.960409,-2.314858
-4.960409,-2.645552
-4.629715,-2.976246
-4.629715,-2.645552
-4.960409,-2.976246
-5.291103,-3.306940
-4.629715,-3.306940
-4.629715,-3.968328
-4.629715,-3.968328
-4.629715,-3.968328
-4.629715,-3.968328
-4.629715,-3.306940
-4.960409,-2.976246
-4.960409,-2.976246
-4.629715,-3.637634
-4.960409,-4.299022
-4.960409,-4.960409
-4.629715,-5.291103
-4.299022,-5.291103
-4.299022,-4.960409
-4.299022,-5.291103
-4.629715,-5.291103
-5.291103,-4.960409
-4.960409,-4.629715
-5.291103,-5.291103
-4.629715,-5.621797
-4.629715,-6.283185
-3.968328,-6.283185
-4.299022,-6.613879
-4.960409,-6.283185
-4.960409,-4.960409
-4.629715,-5.291103
-4.960409,-5.621797
-4.299022,-6.613879
-4.299022,-6.944573
-4.629715,-6.944573
-4.960409,-6.613879
-4.960409,-5.952491
-4.960409,-5.621797
-5.291103,-5.952491
-4.960409,-5.952491
-5.621797,-6.944573
-5.291103,-6.944573
-5.621797,-7.275267
-5.621797,-5.952491
-5.621797,-5.621797
-5.621797,-5.621797
-5.952491,-5.952491
-5.952491,-5.952491
-5.952491,-6.283185
-5.621797,-6.613879
-5.952491,-6.283185
-5.621797,-5.952491
-5.952491,-5.621797
-5.952491,-5.621797
-6.283185,-5.952491
-5.952491,-6.283185
-5.952491,-6.283185
-5.952491,-6.283185
-5.621797,-5.621797
-5.291103,-5.291103
-4.960409,-4.629715
-5.291103,-4.960409
-5.621797,-5.291103
-5.621797,-5.291103
-5.621797,-5.291103
-5.621797,-5.291103
-4.960409,-5.291103
-4.960409,-4.629715
-4.960409,-4.629715
-4.960409,-3.968328
-5.291103,-4.960409
-4.960409,-4.629715
-4.960409,-4.960409
-4.960409,-5.291103
-4.629715,-4.960409
-4.629715,-4.960409
-4.299022,-4.629715
-4.629715,-4.299022
-4.629715,-3.968328
-4.960409,-3.968328
-5.291103,-3.306940
-4.629715,-2.976246
-4.299022,-2.645552
-4.299022,-2.976246
-4.299022,-3.968328
-4.299022,-4.629715
-3.968328,-4.960409
-4.299022,-5.291103
-4.299022,-5.291103
-4.629715,-5.291103
-4.299022,-4.960409
-4.299022,-4.629715
-4.629715,-3.968328
-4.299022,-4.299022
-4.629715,-4.629715
-3.968328,-4.960409
-4.299022,-4.629715
-4.299022,-4.299022
-4.960409,-3.968328
-4.960409,-4.299022
-4.960409,-4.629715
-4.960409,-4.960409
-4.960409,-5.291103
-4.960409,-5.621797
-4.629715,-5.621797
-4.629715,-5.291103
-4.960409,-4.960409
-4.960409,-4.629715
-5.291103,-4.629715
-5.291103,-4.629715
-5.621797,-4.960409
-5.291103,-5.291103
-5.291103,-5.621797
-5.291103,-5.952491
-5.291103,-5.621797
-5.291103,-4.629715
-5.621797,-4.299022
-5.291103,-4.629715
-5.621797,-4.960409
-5.291103,-5.291103
-5.621797,-5.621797
-5.291103,-5.952491
-5.621797,-5.952491
-5.621797,-5.291103
-5.952491,-4.299022
-5.952491,-4.629715
-5.621797,-3.968328
-5.291103,-4.299022
-5.291103,-5.291103
-5.621797,-5.621797
-5.291103,-5.952491
-5.291103,-5.952491
-5.291103,-5.291103
-5.291103,-4.299022
-5.291103,-3.968328
-5.291103,-3.968328
-5.291103,-4.960409
-4.960409,-4.960409
-4.629715,-5.621797
-4.629715,-5.291103
-4.960409,-5.291103
-4.960409,-4.960409
-4.960409,-3.968328
-5.291103,-3.968328
-5.291103,-4.299022
-4.960409,-4.629715
-4.960409,-4.960409
-4.960409,-5.291103
-4.960409,-5.621797
-4.960409,-5.621797
-4.960409,-5.291103
-4.960409,-4.299022
-5.291103,-3.968328
-4.960409,-4.299022
-4.960409,-4.629715
-4.960409,-5.291103
-4.960409,-5.291103
-4.960409,-5.621797
-4.960409,-5.952491
-5.291103,-5.621797
-5.291103,-4.299022
-4.960409,-3.968328
-4.960409,-4.299022
-5.291103,-4.629715
-4.960409,-4.960409
-4.960409,-5.291103
-4.960409,-5.952491
-5.291103,-5.621797
-4.960409,-5.291103
-5.291103,-4.960409
-5.291103,-4.629715
-4.960409,-4.299022
-2.976246,-1.653470
-0.330694,1.322776
0.661388,0.992082
1.984164,1.653470
2.645552,2.314858
3.968328,2.645552
3.968328,2.645552
2.976246,2.645552
1.322776,2.314858
1.984164,2.314858
3.637634,2.314858
4.960409,2.645552
5.621797,3.306940
5.621797,3.968328
4.960409,4.299022
5.952491,4.960409
6.283185,4.960409
5.952491,3.306940
6.283185,3.306940
6.613879,4.299022
7.275267,5.621797
7.605961,6.613879
7.936655,6.944573
8.928737,7.936655
9.259431,7.275267
10.251513,6.613879
9.590125,5.952491
9.590125,7.275267
10.582207,8.267349
10.251513,9.920819
9.920819,8.928737
10.582207,7.605961
11.904983,8.928737
12.566371,10.251513
11.574289,11.243595
11.904983,10.582207
12.566371,9.259431
12.897065,9.920819
12.566371,11.243595
11.904983,12.566371
12.566371,10.912901
12.897065,11.904983
13.227759,12.235677
13.889146,12.897065
14.219840,12.897065
13.227759,12.566371
13.889146,13.227759
14.219840,14.219840
13.558453,12.897065
14.219840,14.219840
14.219840,13.889146
13.889146,12.897065
14.219840,14.550534
14.219840,15.211922
14.219840,14.550534
12.566371,13.558453
13.558453,14.881228
12.897065,14.219840
12.897065,14.550534
12.566371,14.550534
13.227759,14.550534
12.566371,14.550534
13.227759,14.881228
12.566371,13.889146
12.566371,14.219840
12.566371,13.558453
12.235677,13.558453
11.904983,14.219840
11.243595,13.227759
11.243595,13.558453
10.582207,12.897065
10.582207,12.566371
10.582207,12.897065
10.251513,12.897065
10.251513,12.235677
9.590125,11.904983
9.259431,11.904983
9.590125,11.574289
9.259431,11.574289
9.259431,10.582207
9.259431,10.582207
9.590125,10.912901
8.928737,10.582207
8.598043,10.251513
8.598043,8.928737
8.598043,9.590125
8.598043,8.267349
8.598043,9.259431
8.598043,7.605961
8.598043,8.267349
8.598043,7.936655
8.598043,7.936655
8.928737,7.936655
8.598043,7.936655
8.598043,7.605961
8.267349,6.613879
8.267349,7.275267
7.936655,7.275267
7.605961,7.275267
8.267349,7.275267
7.936655,6.283185
7.936655,6.613879
7.936655,6.283185
7.936655,6.283185
7.936655,6.944573
8.598043,7.605961
8.928737,7.936655
8.598043,7.605961
8.928737,6.613879
8.598043,7.605961
9.259431,7.936655
8.928737,8.598043
9.259431,8.928737
8.928737,8.598043
9.259431,8.267349
9.259431,8.598043
9.590125,8.928737
9.259431,9.920819
9.259431,9.590125
9.590125,9.259431
10.251513,9.590125
10.582207,9.920819
10.251513,10.582207
10.251513,10.912901
10.582207,9.920819
10.582207,10.582207
10.912901,11.904983
10.582207,10.582207
5.952491,5.952491
5.621797,5.291103
8.928737,5.621797
7.936655,6.283185
8.267349,6.613879
7.936655,5.621797
8.267349,4.629715
7.275267,3.637634
7.275267,2.645552
6.613879,1.322776
6.283185,0.000000
5.621797,-0.330694
5.621797,-1.653470
4.960409,-1.984164
4.960409,-2.976246
4.299022,-3.637634
3.968328,-4.629715
3.637634,-3.968328
2.645552,-4.299022
2.645552,-5.621797
1.984164,-6.283185
1.984164,-7.275267
1.653470,-7.605961
1.322776,-6.613879
0.992082,-7.936655
0.992082,-8.267349
1.322776,-8.598043
0.992082,-7.275267
0.992082,-8.267349
0.992082,-8.267349
0.661388,-7.936655
0.992082,-7.936655
0.992082,-7.275267
1.984164,-6.944573
2.976246,-5.291103
2.976246,-4.629715
1.653470,-3.306940
2.314858,-3.306940
2.976246,-3.637634
3.306940,-2.976246
2.976246,-2.314858
3.968328,-0.661388
4.629715,-0.330694
5.291103,0.000000
5.621797,0.661388
6.283185,1.984164
6.613879,2.314858
7.275267,2.314858
6.613879,1.984164
8.598043,3.637634
8.267349,4.299022
8.928737,4.629715
9.259431,5.291103
9.590125,5.291103
10.251513,6.283185
10.912901,6.283185
11.574289,5.952491
11.243595,6.613879
11.574289,7.936655
12.566371,9.259431
12.566371,7.605961
12.897065,7.605961
13.889146,8.928737
13.558453,9.590125
13.889146,9.259431
13.889146,9.259431
14.550534,9.590125
14.550534,9.590125
15.211922,8.928737
15.542616,10.251513
15.211922,9.920819
15.542616,9.920819
14.881228,10.251513
15.542616,9.920819
14.550534,9.590125
15.542616,9.590125
13.889146,9.590125
14.550534,9.259431
13.227759,9.259431
13.558453,8.598043
12.897065,8.928737
12.897065,8.928737
12.566371,8.928737
12.566371,8.598043
11.904983,7.936655
11.574289,7.936655
11.243595,7.605961
9.259431,7.605961
9.920819,6.613879
8.928737,5.952491
9.259431,6.283185
9.259431,5.621797
8.267349,5.952491
7.936655,5.621797
7.275267,5.291103
7.275267,4.960409
7.275267,4.629715
6.944573,4.960409
6.613879,5.291103
6.613879,4.629715
6.613879,4.299022
6.944573,3.968328
6.613879,4.629715
6.283185,4.960409
5.621797,5.621797
5.621797,5.621797
5.952491,5.291103
5.952491,4.960409
5.952491,4.960409
6.283185,5.952491
6.613879,6.613879
7.275267,6.613879
6.283185,4.960409
6.944573,5.621797
7.275267,6.944573
7.605961,7.605961
7.275267,7.605961
7.605961,6.283185
8.928737,6.944573
8.267349,7.605961
7.936655,8.267349
8.928737,7.605961
9.920819,7.605961
9.590125,7.936655
9.259431,8.598043
10.251513,7.605961
10.582207,7.936655
9.259431,8.598043
10.582207,9.259431
11.243595,8.598043
10.912901,8.598043
11.574289,8.928737
11.574289,8.928737
11.243595,8.598043
11.904983,8.598043
11.904983,8.928737
12.235677,8.267349
12.566371,8.267349
12.566371,8.928737
12.235677,8.267349
11.904983,7.936655
12.235677,8.267349
11.904983,8.267349
12.235677,7.605961
11.574289,7.936655
11.243595,8.267349
11.243595,8.267349
11.243595,7.605961
10.582207,7.275267
10.582207,7.275267
9.920819,7.275267
9.920819,7.275267
8.928737,6.944573
8.598043,6.944573
8.267349,7.275267
8.598043,6.613879
8.598043,5.952491
8.267349,6.613879
8.267349,6.944573
7.605961,7.275267
7.605961,6.283185
7.936655,6.283185
7.605961,6.613879
7.275267,7.275267
6.944573,7.936655
6.944573,6.944573
6.613879,6.944573
6.613879,7.605961
6.613879,8.267349
6.944573,7.275267
6.944573,6.283185
7.275267,7.605961
6.944573,8.928737
7.605961,7.936655
6.944573,6.613879
7.275267,7.936655
6.944573,8.267349
7.275267,8.598043
7.605961,6.944573
7.936655,7.936655
8.267349,8.598043
7.605961,8.598043
7.936655,7.605961
3.637634,3.306940
2.976246,2.976246
4.629715,3.637634
5.291103,3.306940
3.968328,3.968328
3.968328,3.968328
2.976246,3.306940
2.314858,2.976246
2.314858,2.314858
2.314858,1.984164
0.992082,1.653470
0.992082,0.992082
0.661388,0.330694
0.661388,0.330694
0.000000,0.000000
0.000000,0.330694
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.330694,0.661388
1.322776,1.322776
1.653470,1.653470
1.984164,1.653470
1.653470,1.984164
1.984164,1.984164
1.984164,1.322776
2.645552,1.984164
2.645552,1.984164
3.306940,2.976246
3.968328,3.968328
4.299022,4.629715
4.960409,4.629715
5.621797,5.291103
4.629715,3.968328
5.621797,4.960409
6.944573,6.613879
6.944573,7.275267
7.275267,7.275267
7.605961,5.952491
9.259431,7.605961
8.267349,7.936655
7.936655,8.928737
9.259431,7.605961
9.920819,7.936655
9.920819,8.598043
10.251513,9.920819
11.243595,8.267349
10.912901,8.928737
11.243595,10.582207
11.574289,9.590125
11.904983,9.590125
12.235677,10.582207
12.566371,9.590125
12.897065,9.590125
12.897065,10.912901
12.566371,9.920819
13.889146,9.590125
12.897065,10.582207
13.889146,9.920819
13.227759,9.920819
13.558453,10.912901
13.227759,9.920819
13.227759,10.251513
12.897065,10.251513
12.897065,9.590125
12.566371,9.590125
12.566371,9.590125
12.566371,8.928737
12.566371,9.259431
12.235677,8.598043
11.243595,9.259431
10.912901,8.267349
10.582207,8.928737
10.251513,8.598043
10.251513,8.267349
9.259431,8.598043
8.928737,8.267349
8.928737,8.598043
7.605961,8.598043
7.275267,7.936655
6.944573,7.605961
6.944573,7.936655
6.283185,7.936655
5.952491,6.944573
5.952491,6.944573
5.952491,7.936655
5.621797,8.267349
5.621797,7.605961
5.621797,7.275267
5.621797,7.936655
5.291103,7.936655
5.621797,7.605961
4.960409,6.944573
5.291103,7.275267
5.291103,6.944573
5.952491,6.613879
6.283185,6.613879
5.952491,6.944573
6.613879,6.283185
6.283185,6.613879
6.944573,6.613879
6.613879,6.613879
7.275267,6.613879
7.605961,6.283185
7.605961,6.283185
7.936655,5.952491
8.267349,6.613879
8.598043,6.944573
8.598043,7.275267
9.259431,6.613879
8.928737,6.613879
9.259431,6.944573
9.590125,7.605961
9.920819,6.613879
9.590125,6.283185
10.251513,7.275267
9.590125,8.267349
10.251513,7.605961
10.251513,6.944573
10.912901,7.936655
9.920819,8.598043
10.582207,7.605961
10.582207,6.283185
10.251513,8.928737
10.582207,8.267349
10.912901,7.605961
10.251513,7.605961
10.582207,9.590125
10.251513,8.267349
9.920819,7.605961
10.251513,8.928737
10.251513,9.920819
10.251513,8.598043
5.291103,3.306940
4.960409,3.306940
4.299022,4.629715
4.960409,4.960409
5.291103,5.291103
3.968328,4.629715
3.637634,4.960409
3.306940,4.629715
2.976246,3.637634
2.976246,3.306940
3.306940,3.637634
2.645552,3.306940
1.322776,1.653470
0.992082,0.992082
0.992082,1.322776
0.000000,1.322776
-0.661388,1.322776
-0.330694,0.661388
-0.992082,0.992082
-1.322776,0.992082
-0.661388,0.330694
-0.992082,0.661388
-0.992082,0.992082
0.330694,1.984164
0.000000,1.984164
-0.992082,0.661388
-0.661388,0.000000
-0.661388,0.000000
0.000000,0.992082
0.000000,1.653470
-1.322776,0.661388
-0.330694,1.322776
0.000000,1.653470
-1.322776,0.330694
-0.661388,0.661388
-0.661388,0.992082
-0.661388,0.330694
-0.330694,0.000000
0.000000,1.984164
0.000000,1.984164
-0.661388,0.000000
-0.661388,-0.330694
-0.661388,0.000000
-0.661388,-0.330694
-0.330694,-0.330694
-0.330694,-0.330694
-0.661388,-0.330694
-0.661388,-0.330694
-0.661388,-0.661388
-0.330694,-0.661388
-0.661388,-0.661388
-0.661388,-0.661388
-0.330694,-0.661388
-0.661388,-0.661388
-0.661388,-0.661388
-0.330694,0.000000
-0.330694,0.992082
-0.330694,-0.330694
-0.661388,-0.330694
-0.661388,0.000000
0.000000,-0.330694
-0.661388,-0.661388
-0.661388,0.000000
0.000000,0.000000
-0.661388,-0.330694
-0.661388,0.000000
-0.330694,0.000000
0.000000,0.000000
-0.330694,0.000000
0.000000,0.000000
0.000000,0.000000
0.992082,0.661388
0.661388,0.992082
0.661388,0.992082
1.322776,1.653470
1.653470,1.322776
2.314858,2.314858
1.984164,1.322776
2.976246,2.314858
3.306940,2.314858
3.968328,2.976246
4.299022,2.976246
4.629715,3.637634
4.960409,3.637634
5.621797,4.960409
5.291103,5.621797
6.283185,5.621797
6.613879,4.299022
7.936655,6.613879
7.275267,6.944573
7.936655,8.267349
8.598043,8.267349
8.928737,6.944573
8.928737,8.267349
9.590125,9.920819
9.590125,9.259431
10.582207,9.259431
10.582207,11.243595
10.582207,9.920819
11.574289,10.582207
10.251513,11.904983
11.904983,10.582207
11.574289,11.243595
12.897065,10.912901
12.235677,11.574289
13.558453,12.566371
12.566371,11.574289
13.889146,12.566371
13.227759,11.574289
13.227759,12.566371
13.227759,11.574289
13.227759,11.574289
13.558453,11.243595
12.566371,11.243595
12.897065,10.251513
12.235677,10.582207
11.904983,9.920819
11.243595,10.251513
10.912901,9.259431
11.243595,9.259431
10.251513,9.259431
10.251513,7.936655
9.259431,7.936655
8.928737,8.267349
8.928737,7.936655
7.936655,8.598043
6.944573,7.605961
6.613879,7.275267
7.275267,6.613879
6.283185,6.283185
5.952491,6.613879
5.952491,6.944573
5.291103,7.275267
5.952491,6.283185
4.960409,6.283185
5.621797,6.283185
5.621797,6.944573
5.952491,6.613879
5.621797,6.283185
5.952491,6.613879
5.291103,7.605961
5.621797,6.613879
5.621797,6.613879
6.613879,6.283185
6.283185,7.275267
6.944573,6.944573
6.613879,6.944573
7.605961,7.605961
7.605961,7.936655
7.605961,7.605961
7.936655,7.275267
8.598043,7.605961
8.598043,7.936655
8.928737,7.275267
9.259431,7.605961
9.590125,7.936655
9.920819,8.267349
9.590125,7.936655
10.912901,8.267349
10.582207,8.598043
10.582207,7.605961
11.243595,8.267349
10.912901,8.598043
11.243595,8.598043
11.243595,8.598043
11.243595,8.928737
10.582207,8.928737
10.251513,8.598043
10.582207,8.928737
9.920819,8.928737
9.920819,8.267349
10.251513,8.928737
9.920819,8.598043
9.920819,8.598043
9.590125,9.590125
8.928737,9.590125
8.598043,8.267349
8.267349,8.928737
7.936655,8.928737
7.936655,7.936655
7.936655,8.928737
7.936655,8.598043
7.605961,9.259431
7.605961,8.928737
7.605961,8.928737
7.605961,8.928737
6.944573,8.598043
6.944573,7.605961
6.613879,8.267349
6.613879,7.936655
6.613879,8.267349
6.613879,8.267349
7.605961,8.267349
7.605961,7.605961
6.613879,7.605961
6.613879,6.944573
6.944573,7.275267
6.944573,6.944573
6.613879,7.275267
7.275267,7.275267
7.275267,7.605961
7.605961,7.275267
7.605961,7.275267
7.605961,7.605961
7.936655,7.605961
7.936655,6.944573
8.267349,7.605961
8.267349,7.936655
8.598043,7.275267
8.598043,7.275267
9.590125,7.605961
8.598043,8.267349
9.259431,7.605961
9.259431,6.944573
9.920819,7.936655
8.267349,6.283185
3.968328,2.976246
5.291103,6.944573
4.629715,6.944573
4.299022,8.928737
2.314858,9.259431
1.984164,8.598043
0.330694,7.605961
0.000000,7.605961
-1.653470,6.944573
-2.645552,8.267349
-3.637634,9.590125
-4.629715,8.267349
-5.291103,8.598043
-6.613879,10.251513
-7.605961,8.928737
-8.267349,9.920819
-9.920819,11.243595
-10.251513,9.590125
-10.912901,11.243595
-11.904983,11.243595
-12.566371,9.920819
-13.558453,12.235677
-14.881228,10.582207
-15.211922,11.574289
-16.204004,11.574289
-16.865392,10.582207
-17.526780,12.235677
-19.180250,10.582207
-19.510944,11.574289
-19.510944,11.243595
-19.841638,11.243595
-20.172332,11.243595
-19.841638,10.582207
-20.172332,10.251513
-19.510944,10.251513
-18.849556,8.928737
-17.526780,7.605961
-17.196086,7.936655
-16.865392,7.275267
-16.204004,6.283185
-14.550534,6.613879
-14.881228,6.613879
-13.558453,5.952491
-12.897065,5.291103
-11.243595,4.629715
-10.582207,3.968328
-9.920819,3.968328
